BLOSUM 1,BLOSUM 2,BLOSUM 3,BLOSUM 4,BLOSUM 5,BLOSUM 6,BLOSUM 7,BLOSUM 8,BLOSUM 9,BLOSUM 10,BLOSUM 11,BLOSUM 12,BLOSUM 13,BLOSUM 14,BLOSUM 15,BLOSUM 16,BLOSUM 17,BLOSUM 18,BLOSUM 19,BLOSUM 20,BLOSUM 21,BLOSUM 22,BLOSUM 23,BLOSUM 24,BLOSUM 25,BLOSUM 26,BLOSUM 27,BLOSUM 28,BLOSUM 29,BLOSUM 30,BLOSUM 31,BLOSUM 32,BLOSUM 33,BLOSUM 34,BLOSUM 35,BLOSUM 36,BLOSUM 37,BLOSUM 38,BLOSUM 39,BLOSUM 40,BLOSUM 41,BLOSUM 42,BLOSUM 43,BLOSUM 44,BLOSUM 45,BLOSUM 46,BLOSUM 47,BLOSUM 48,BLOSUM 49,BLOSUM 50,BLOSUM 51,BLOSUM 52,BLOSUM 53,BLOSUM 54,BLOSUM 55,BLOSUM 56,BLOSUM 57,BLOSUM 58,BLOSUM 59,BLOSUM 60,BLOSUM 61,BLOSUM 62,BLOSUM 63,BLOSUM 64,BLOSUM 65,BLOSUM 66,BLOSUM 67,BLOSUM 68,BLOSUM 69,BLOSUM 70,BLOSUM 71,BLOSUM 72,BLOSUM 73,BLOSUM 74,BLOSUM 75,PAM 1,PAM 2,PAM 3,PAM 4,PAM 5,PAM 6,PAM 7,PAM 8,PAM 9,PAM 10,PAM 11,PAM 12,PAM 13,PAM 14,PAM 15,PAM 16,PAM 17,PAM 18,PAM 19,PAM 20,PAM 21,PAM 22,PAM 23,PAM 24,PAM 25,PAM 26,PAM 27,PAM 28,PAM 29,PAM 30,PAM 31,PAM 32,PAM 33,PAM 34,PAM 35,PAM 36,PAM 37,PAM 38,PAM 39,PAM 40,PAM 41,PAM 42,PAM 43,PAM 44,PAM 45,PAM 46,PAM 47,PAM 48,PAM 49,PAM 50,PAM 51,PAM 52,PAM 53,PAM 54,PAM 55,PAM 56,PAM 57,PAM 58,PAM 59,PAM 60,PAM 61,PAM 62,PAM 63,PAM 64,PAM 65,PAM 66,PAM 67,PAM 68,PAM 69,PAM 70,PAM 71,PAM 72,PAM 73,PAM 74,PAM 75,Class
-0.007927006,-0.060094917,0.014923341,-0.011772193,0.0066123,0.004613622,0.029304511,0.010673447,-0.00178235,-0.020152534,-0.002548259,-0.011623352,0.007545841,0.008095323,2.32E-05,-0.008124996,0.00978627,0.004526949,-0.016425152,0.013695988,0.005473913,-0.023777685,-0.01285629,0.016868441,0.02278623,-0.004521646,0.000892397,0.000175463,0.006396495,-0.007593983,-0.008962254,0.038066381,-0.004972149,-0.006480338,-0.018731901,-0.000237161,0.007067825,-0.009585233,-0.004032109,-0.007202139,-0.010963694,0.009736942,0.003157915,0.001398969,-0.018609405,-0.002731198,0.005456217,0.012022115,-0.001306451,0.007843019,0.033801966,-0.026869664,-0.000738657,0.007811023,-0.006348843,0.004843115,0.001347757,0.006959689,-0.028578203,0.005860725,0.02298923,-0.008247502,-0.002842015,0.014141521,0.003897818,0.007851455,-0.015726292,-0.0060255,-0.032465182,-0.023352734,-0.039950783,-0.010909907,0.021122708,-0.013772898,0.003428159,-0.017452716,-0.027567485,0.001343102,0.006640178,6.55E-05,0.00061027,0.004451295,0.007269595,0.003433809,0.011360167,0.003464533,-0.004411856,-0.003062086,-0.033744336,0.007477243,-0.015073632,-0.014356117,-0.005367688,0.006281687,-0.012631857,-0.015177517,0.004325829,-0.004660868,-0.003673248,-0.008059821,-0.0198064,0.007033339,0.015313145,0.003327255,-0.003912349,-0.020926528,-0.007226565,-0.021837076,-0.006422328,0.003380641,0.026791345,-0.01267094,-0.025384982,-0.014385232,0.007645105,-0.001576484,-0.005616828,-0.00331198,-0.001712943,-0.006039618,-0.006524197,-0.016490364,0.015210348,0.008277348,0.01014657,0.031256336,-0.000270229,-0.004325632,0.003481843,0.02410804,-0.00791854,0.003965488,0.008638073,0.007588224,0.021399881,0.031901515,0.004512746,0.009103907,-0.009355339,0.002830031,0.02425272,0.02503386,-0.030538764,-0.023436467,1.15E-05,-0.023501573,-0.020056683,-0.026890116,-0.019352229,-0.013119148,0
0.012256834,0.004866062,0.049679922,0.055499371,0.004856559,-0.002085287,0.007421068,0.027308243,0.056259318,0.002855943,0.020752093,0.004880951,0.013682313,0.051111674,0.003110589,-0.012962948,-0.024378608,0.021592057,-0.009091692,0.001785146,-0.007818427,0.005654339,-0.032998799,0.017810492,-0.011444568,0.005522104,0.013393815,0.044187134,-0.006962241,-0.010016005,-0.009688319,0.00055738,-0.031873296,0.011707562,-0.015381917,-0.006592844,-0.016284606,0.032891942,-0.013374853,-0.002763452,-0.004972382,0.001900246,-0.013771607,0.004267237,-0.016559964,-0.007721332,-0.013650402,0.023258555,-0.009364713,-0.001744824,-0.004504678,0.001630325,-0.039851076,0.011290444,-0.009933069,-0.001089443,0.000210619,0.041224482,-0.008245202,-0.000428289,-0.004374154,0.001509717,-0.003595369,0.001031091,-0.016454708,-0.009369149,-0.000865979,0.020346171,-0.002375611,-0.005709083,-0.007856852,0.002822584,-0.041100366,0.013148723,-0.004573589,0.005045404,0.03613352,0.014498714,0.032812594,0.037721222,-0.014259749,0.031077435,0.005983303,0.031518316,0.028219218,0.013464998,0.02614277,0.015371892,0.026906095,0.01854091,-0.016255461,0.007905012,0.009082769,-0.009849718,-0.008028072,-0.033413279,0.036954613,0.010797653,-0.001723745,-0.030282977,-0.001374262,-0.004088925,0.021269528,0.002054072,0.002147634,-0.036547436,0.032327147,0.001678559,-0.008076257,-0.025678401,-0.011705125,0.013010093,0.023195734,-0.01009067,-0.002495497,-0.028684008,0.03114707,-0.002164767,0.002337187,-0.030907136,-0.004485674,0.016095579,0.01143435,-0.000350649,-0.000367513,-0.03312969,0.024219421,0.00622031,-0.002404091,-0.017990817,-0.015755095,-0.007059034,0.026255301,-0.012081199,0.003324374,-0.022623656,0.026603162,-0.004199022,0.006368999,-0.02922986,-0.008941478,-0.000160097,0.004282652,-0.000765105,0.005261304,-0.031274786,0.01541338,0.010504245,0.001919488,-0.009380373,0
-0.006162747,0.005148854,-0.002307024,-0.000331091,9.27E-05,0.006963152,0.006659186,0.016967415,0.013249072,-0.001436753,-0.000737669,0.003840659,0.022794791,0.026475331,0.004397027,-0.00711832,-0.004928973,0.00591536,0.009890172,0.001008804,0.001664016,-0.001367723,-0.007943575,-0.002675582,-0.002333858,0.00306406,-0.000895274,0.026079128,-0.00539718,0.014167544,0.008039605,-0.004750973,-0.005096843,-0.000555887,0.006152118,-0.003933194,0.002337789,0.024055241,-0.005344785,0.00856131,0.025437235,-0.001041306,-0.002705489,0.010902834,0.002988851,-0.011853592,0.010023281,0.006465325,0.006321421,-0.004179478,-0.004668712,0.000482333,-0.030787266,0.003073234,-0.020305916,0.006486039,-0.021287713,-0.01339568,-0.003024116,0.001692578,0.013765419,-0.004484343,0.000578408,-0.014832789,-0.011747293,0.018852139,-0.021767522,0.008263311,-0.013424373,0.029193648,0.004611003,-0.002373213,0.001818231,0.001843436,-0.011139536,-0.004193833,-0.002356273,0.006287768,-0.008564003,-0.021332725,0.001675622,0.011333626,-0.008649053,0.009071584,0.025333666,0.003586578,0.001966882,0.023407759,0.020771129,-0.03448015,-0.007152017,-0.002441447,0.006194816,-0.01261295,0.003470489,0.00482767,-0.012019876,0.00526868,-0.018752585,0.009822682,-0.006558027,-0.009593211,0.023652397,-0.015414266,-0.019211109,0.01947681,-0.005590437,0.00605919,0.008457288,0.003079161,-0.008536708,-0.003242182,0.019783174,0.004193723,-0.021450369,0.008307801,-0.004223276,-0.004004463,-0.000834999,-0.012999767,-0.007828268,-0.002127642,0.005895262,0.011667881,-0.000629765,-0.01099846,-0.005254252,0.006089055,-0.020156054,-0.014129637,0.00248732,0.017949855,0.00131543,-0.000854462,0.025427782,0.005957906,0.032069376,-0.005418972,-0.011331628,-0.028621258,0.009836531,-0.003254719,0.007003855,-0.01972603,-0.025697952,-0.004798655,0.004031092,-0.031244364,-0.012266288,0.00850983,0
-0.004980372,0.005540363,0.001607702,0.01508628,-0.001429813,-0.001312023,-0.018512084,0.002033403,-0.015368229,-0.00392493,-0.002308756,-0.0101017,-0.011198501,-0.002706487,0.003115797,0.007908073,-0.007013751,0.002184458,-0.0035357,0.001845687,-0.024650085,-0.002834373,0.007064471,0.002576428,0.003754556,0.004587699,-0.010752444,-0.004918156,0.003762456,0.012905252,0.003110826,0.005239062,0.00254377,-0.002655163,0.00163296,0.007222626,0.01311958,0.00182461,0.00347819,-0.002646206,-0.000143201,-0.000296871,0.010273942,0.004477165,-0.002573268,0.000244947,-0.004976617,-0.004886163,-0.004327757,0.003474525,-0.011278136,0.003380066,-0.033138685,-0.007682688,0.004202469,0.010199594,4.44E-05,-0.014066506,-0.00581691,0.022156225,0.01877653,0.003059872,0.010347063,0.001271862,-0.008265743,0.011450598,-0.006163523,0.003523708,0.006697826,-0.010596284,-0.013579832,-0.006648382,-0.018231885,0.001538809,-0.00105075,0.001976551,0.007344071,-0.000438573,-0.010371907,0.007553633,0.001569071,-0.015253039,0.003178192,0.009061762,0.004664984,-6.80E-06,-0.012740742,-0.007485117,0.000521863,-0.006392465,0.021387153,0.010895398,-0.014119935,-0.003893777,0.002851458,-0.017234531,0.002475575,-0.026278789,-0.003520296,0.002924373,0.004131612,0.008367232,0.003730265,0.000245346,0.00945115,0.012792199,0.008266184,-0.009258925,0.001508342,0.005133696,0.003249647,-0.004323712,-0.000960048,0.004936911,-0.010838239,-0.006561269,0.006446682,-0.006557006,-0.006824042,-0.011908199,-0.002304023,0.00412948,-0.019740886,-0.00268353,-0.007292445,-0.009219637,0.003930027,0.011576172,0.006350028,0.004207568,0.002036943,-0.008503053,-0.005278302,0.003681164,-0.017981761,0.004904407,0.014952481,-0.003846873,0.011071809,-0.002848536,-0.001710709,0.014318676,0.008269269,0.001759015,-0.00405268,-0.016716552,-0.006850478,-0.0104596,-0.003275542,-0.012886163,0
0.002213278,0.017929342,-0.012215463,0.008436496,0.003102089,-0.013346832,0.013711311,-0.014801571,0.003491365,0.001778307,0.002461599,0.00984135,0.011235472,0.002635096,0.008893498,0.005390338,-0.00517464,0.006342491,0.001006785,0.004437491,0.009992285,-0.003391162,-0.000567194,0.008182841,-0.007808285,-0.006210452,-0.002630205,-0.002397886,0.003642405,-0.00571691,0.011115271,-0.008450674,-0.000841677,0.006085848,-0.005230664,0.004175075,-0.014077823,0.011014454,-0.000462708,0.0038442,-0.00092982,-0.011473926,-0.00023324,0.001912844,-0.008336609,-0.002023158,0.005245577,-0.007913914,-0.002032964,0.008845745,-0.000954924,-0.007831668,-0.014469023,0.010145419,-0.012997376,-0.000780836,0.014288846,0.001075271,-0.007365619,-0.001635245,-0.002031253,-0.005112304,-0.013755556,-0.001989731,-0.007395823,0.00126795,-0.007225645,0.005405404,-0.009614652,-0.006854549,0.002634413,-0.005507426,-0.001164013,-0.006753696,-0.01150209,0.00418187,0.005064888,-0.011983953,0.005326686,-0.007061296,-0.010716117,0.011995074,-0.013481525,0.004645749,0.006513502,-0.002267289,0.009877845,0.013743019,-0.00336236,0.007230483,0.004441568,0.002814799,0.010452026,-0.007231098,0.00450243,0.00778942,0.008307677,0.004951741,0.001862687,0.006278302,-0.002973928,0.005594182,-0.007236573,0.008954994,-0.001969767,0.019178549,-0.007947978,-0.000651984,-0.002572609,0.006936564,0.003048767,0.003460315,0.011345164,-0.007242576,-0.000462028,0.002134833,0.008993946,-0.004355665,0.003734685,0.003143419,0.01115853,-0.000854214,-0.008966367,0.001184458,0.004913743,0.001036726,0.008833542,0.013843944,0.003013765,-0.00432139,0.004582342,-0.009937885,-0.000429463,0.004343011,0.015117347,0.004070363,0.007079446,0.001527698,-0.007287952,0.011235471,-0.00864446,0.001422899,0.012434135,-0.007619907,0.00141888,0.004230795,-0.000133203,0.0039715,0.005547999,0.001766518,0
0.002649554,0.012414946,-0.005142781,-0.016940633,0.035054261,-0.009094837,0.017905402,-0.004507946,-0.038697517,-0.007922729,0.002535036,0.013810374,-0.003267911,0.017552915,-0.01083558,-0.002567154,0.002829683,0.005511077,0.012712269,0.000544281,0.001804951,0.006156085,0.008388694,0.002917275,0.03029661,0.00412076,0.013568051,0.00519703,0.000688002,0.000377663,0.013834218,-0.006022891,-0.012591908,-0.001008083,-0.006052337,0.005584413,-0.003816678,0.006284109,0.023845342,-0.000257735,0.002181233,0.030461023,-0.022962461,0.008093288,0.013460331,0.000615022,0.0069198,-0.009562293,0.009746424,0.007449506,-0.00936323,0.016211485,0.006093273,-0.008230948,0.03284017,0.007457084,-0.006297735,-0.015184803,0.006559336,0.018197106,0.00282892,0.015058791,0.017099552,-0.016607149,-0.020150327,-0.0061002,-0.023640079,0.000542861,0.017804378,-0.000306369,-0.014061074,0.013355541,0.001623992,-0.003315591,0.008953492,0.005626843,-0.001196894,-0.004623413,0.010814497,-0.005089864,-0.001274447,0.010556543,-0.000251288,0.007639072,-0.007562053,0.002534026,0.008721418,0.015619966,0.008909164,0.017482148,-0.00233115,-0.007130053,0.011349117,-0.010682887,0.008195346,-0.00084148,0.008810954,-0.000229295,-0.007933585,0.002975454,0.000242649,-0.008486174,0.007433416,0.005721971,-0.001936789,0.005239003,-0.011314775,0.00472659,0.002603573,0.003139775,0.004640439,-0.001306274,0.017944495,-0.009070515,-0.003564905,0.010138021,-0.013598275,0.009654782,0.004432247,-0.002002742,0.004245875,-0.013430454,0.006417828,-0.006855719,-0.005580713,-0.002196259,0.007102376,-0.006259889,0.000290043,-0.001962642,0.007221243,0.001601304,0.006598623,0.002304676,-0.010767182,0.00353544,0.006224394,-0.001182222,0.019438857,-0.010803572,-0.005958369,0.015116369,0.010960139,-0.004099478,-0.000196734,-0.002914575,-0.002443169,-0.005257172,0.026561407,0.000905388,0
0.004650444,0.004490584,-0.010875408,0.011733808,-0.001219911,-0.004333389,0.004440221,-0.002817295,0.001649925,-0.002236359,-0.018716612,0.002608238,0.008747319,-0.0012249,0.003104413,-0.007333808,0.000573747,0.006146849,-0.003645964,0.015285133,-0.00074607,-0.001628815,-0.003676811,-0.000655407,-0.006035453,-0.000241697,0.01329961,-0.000767325,0.007586147,-0.005325015,0.00307334,-0.003626495,-0.01421388,-0.002136295,0.007873147,-0.003712688,-0.017882385,-0.001955211,0.000347079,0.000896138,0.000140051,-0.000807075,-0.015873136,0.000131718,0.001197779,-0.005346629,0.003610331,-0.018759112,0.006949685,0.010318091,0.01510067,-0.002158497,-0.005680024,-0.002169135,-0.001491011,0.022260604,0.004420216,0.02400313,0.005841463,0.000676391,-0.016744652,0.001402112,0.002408042,0.005154312,0.002662289,0.007576426,-0.001541001,-0.00351344,-0.00581422,-0.005330432,0.000737972,-0.005760015,-0.004209547,-0.00205481,0.006301471,0.0062807,0.005891292,-0.0065223,0.002428094,-0.008699092,-0.004320342,0.005046722,-0.011643779,0.012315329,-0.000650759,-0.004681544,0.004137124,0.002784623,-0.010162945,0.013060292,-0.001202581,0.000415639,-0.007429262,0.008405522,-0.009154504,-0.000879412,0.001475051,0.005911276,-0.001129138,-0.009067836,0.00424115,-0.004387097,-5.37E-05,0.004187762,0.005380408,-0.010171001,-0.004296526,-0.00772954,0.001854589,-0.000753386,0.001250727,0.014586298,-0.006878497,0.001399135,-0.003147133,-0.006970145,-0.000429366,-0.005613748,0.000861181,-0.003459313,0.00837212,0.005162073,-0.004498392,0.010989631,-0.006666305,0.003737256,0.001896576,-0.003633711,-0.002479347,0.000149019,0.02192756,0.007839947,0.01370472,0.007390918,0.018595017,-0.007422292,0.002522083,0.004884422,-0.006388057,-0.001301612,0.018557168,0.000948015,-0.008977415,-0.011948429,0.004013325,-0.015329467,0.004340373,-0.003828193,0.004132263,-0.002565539,0
0.021250541,0.006833085,0.062003742,0.046450382,0.005023626,-0.009649607,7.83E-06,0.060980794,0.013523431,0.001281256,-0.026225343,-0.004429134,0.058908374,-0.00271242,0.002062397,-0.011592827,-0.011482665,0.026933212,-0.003863813,-0.007566136,-0.001369356,-0.001509806,-0.045664616,0.016357163,-0.01515337,-0.00687473,-0.007971126,0.017009136,-8.12E-06,-0.007724299,-0.004699903,-0.001642892,-0.047182786,0.0155529,-0.010559751,0.005211286,-0.008998332,-0.007944956,0.000355033,-0.008544729,0.011452245,-0.003853444,-0.034040382,0.014081728,-0.007230019,0.004323387,0.001692614,-0.009642746,0.003431796,-0.013311845,0.013274569,-0.005250338,-0.046867089,0.014382254,-0.003586328,0.017237212,-0.010733363,-0.025177628,0.004359797,-0.008874391,0.019627646,-0.005240605,-0.022545712,0.011094279,-0.001702619,0.011617951,0.010501335,-0.023281951,-0.000901984,-0.018545678,0.023639862,-0.003009903,-0.046180741,0.015788799,-0.008988152,0.00954489,0.024732853,0.024322077,0.024399853,0.028897183,-0.003560072,-0.011271434,0.023686445,0.010409901,0.023453645,-0.009341621,-0.027681004,0.02247366,0.018545498,0.027317808,-0.018595367,0.002627651,0.005581103,-0.003730197,-0.010833309,-0.008304012,0.010827939,0.023308289,-0.025953008,-0.027559456,-0.00833945,1.88E-06,0.003025822,-0.006376561,-0.004458851,-0.019779452,0.019323646,0.024757882,-0.026493401,-0.027694458,0.006227519,0.006873624,-0.003703286,-0.001376095,-0.018462712,0.005171202,0.005210272,0.025871276,-0.027006708,-0.019945903,0.005595895,0.0026139,-0.004401653,0.001959259,-0.010384022,0.00714004,-0.001444557,0.030216934,-0.029227082,-0.016907286,0.02008417,0.01208564,-0.005182169,-0.002399491,-0.023087665,0.009433237,0.003685195,0.019962935,-0.022743663,-0.024208751,0.011743524,-1.68E-05,0.001997674,0.001066342,-0.003783483,-0.003451426,0.000920582,0.032339888,-0.032542286,-0.020848062,0
-0.002301627,0.006425473,0.00696845,-0.00111165,0.02646687,-0.013609079,0.003222187,-0.006491202,-0.00879978,0.002198646,0.000214777,-0.004486051,-0.001482643,-0.011720642,-0.006750417,-0.000207279,-0.006845407,-0.003006209,-0.006053228,0.001843006,0.00746562,-0.007764105,-0.002436697,-0.004402617,0.000130638,0.005312628,-0.017462211,0.000719544,-0.000134383,0.002597486,-0.003344023,0.01788605,0.007406102,0.002691531,-0.001077121,0.004467775,0.006849865,-0.009622799,0.003231591,-0.006574318,0.005787083,-0.014224585,0.007255843,-0.001868049,0.019821194,0.001319822,-0.015269374,-0.003293052,0.017224617,-0.006291609,0.012734856,0.004010334,-0.000849725,0.016982354,0.005019996,0.006099467,-0.006703965,-0.004839887,0.007160337,-0.012458224,0.002174336,-0.001702795,0.015542985,-0.006909396,0.010752223,0.004531359,0.009448995,-0.011155477,0.003370463,-0.006587247,0.001503637,0.002837519,0.003237555,0.002469786,0.016666539,-0.003365161,0.006292358,0.005546479,-0.003138508,0.00025299,-0.007309562,-0.011780798,0.00157116,0.004240127,-0.004874289,0.006185176,-0.013900621,0.003329337,0.002251241,-0.006434709,0.003895695,0.003213569,-0.001914355,-0.003641932,0.009639509,0.002074239,0.007301958,0.002011447,-0.002349321,0.007224051,0.003165736,0.007792369,-0.000604176,0.001066579,-0.005195045,0.003731547,-0.003258128,-0.008903895,0.004081393,0.00171815,0.011535879,-0.001593419,-0.00609488,0.004956083,0.004817375,-0.005085539,-0.000615461,0.00184053,-0.003039721,0.00363169,0.004954776,0.012258612,-0.002119922,-0.002097332,-0.006461452,0.014049996,-0.010116821,0.006583355,0.001239983,-0.003932983,0.002321428,0.010897853,0.002975125,-0.00446031,0.002021103,0.0052119,-0.007847974,-0.000541567,-0.000662239,0.001685014,0.000916151,-0.006043482,0.002638652,-0.001306921,0.007292539,0.000132306,-0.007346105,0.004551671,0.001319108,-0.002073685,0
-0.008741116,-0.004601215,0.003224699,0.002730805,0.001391803,-0.00426851,0.008559974,0.003646806,0.012720102,-0.001228103,-0.009476565,0.002416222,0.021935746,-0.002349329,-0.002171558,0.02604742,-0.007161017,0.00719348,0.001468631,-0.012070536,0.011681712,0.004365407,0.007299016,-0.000179865,-0.002191229,0.011665501,0.003918104,0.007021906,-0.003344992,-0.00700786,0.007153623,0.001797973,-0.015486696,0.000968594,0.000231072,-0.006726872,-0.011418634,0.012494848,0.001684508,-0.006146456,0.003165695,-0.003906187,-0.02770735,0.004723838,-0.00168532,-0.005922409,-0.001318516,-0.005894429,-0.005415296,9.94E-05,0.013818454,-0.002862615,-0.019832394,0.004956166,-0.003353057,-0.003638534,0.001297834,-0.006301979,-0.003709302,-0.005935976,0.002961673,0.001532758,0.005673903,0.00596524,-0.000850946,0.009338702,0.003981822,0.012861997,-0.002808478,0.013750036,-0.005071181,-0.001252456,-0.001122262,0.005469653,0.002085762,0.002436578,-0.011791368,0.002799881,0.006492207,0.002936821,-0.011697166,0.008041279,-0.000457397,0.006345127,0.009962388,-0.006863444,0.002813019,0.009953222,0.001832598,0.003448141,0.015651297,0.013442462,0.0080199,0.004170393,-0.001019487,-0.002666931,0.000896904,-0.006667835,0.004687214,-0.00385362,-0.001082704,-0.002650185,-0.0018026,-6.88E-05,0.004049421,-0.00382061,-0.003856676,0.001131308,0.00294095,0.004646279,-0.004443709,0.010544082,0.003059215,-0.004765149,0.000329196,-0.011533702,0.006390043,0.005473314,0.000186017,-0.01357112,0.001182178,0.003177617,0.010001138,0.001677049,0.000543917,-0.003143486,0.00848549,0.008030173,-0.000841364,-0.007207442,0.002609308,0.001034526,-0.011275829,0.001244404,0.005252446,0.006564177,0.002869651,-0.00643649,-0.003387719,-0.004693139,0.005347532,-0.000661402,0.005923469,0.011223953,-0.00597163,-0.000821538,0.005503345,-0.003287984,-0.000753258,0.007320972,0
-0.008028319,-0.013779782,0.01120463,0.002122817,-0.023554564,-0.014369212,0.011114909,-0.004609496,-0.017607891,-0.002874155,4.69E-05,-0.011219415,0.001651476,0.000629844,0.006486723,0.010561851,-0.003775222,0.008147028,0.024092581,-0.001551451,0.01303565,0.002530561,0.008518605,0.008645233,-0.001730492,0.007430254,0.005955824,-0.009946459,0.00525456,-0.002545418,0.006079535,-0.000691894,-0.00180293,-0.018831363,0.017334466,0.003061742,-0.01057899,0.004313632,-0.008327437,-0.007236512,0.002503304,-0.009843578,0.009813122,0.002570375,-5.21E-05,-0.00455555,-0.005926873,0.008413588,-0.016292085,0.00116771,-0.009503773,-0.005077486,0.011462269,-0.005716468,-0.003398102,-0.003872346,0.002469704,-0.00662023,-0.006894248,-0.004932313,-0.025359991,-0.000309351,0.010357336,-0.005889507,-0.005548774,-0.011880793,-0.005023297,-0.002922243,0.006847988,-0.010212513,-0.007194047,0.007922807,0.00136256,0.010804138,-0.019539969,-0.004408145,-0.015804172,0.00886613,0.001148574,0.000376539,-0.015465971,0.009187423,0.001401298,-0.006206981,-0.010416934,-0.00249335,0.000983929,0.006330964,-0.008733249,-0.002799486,0.002860714,0.007537085,0.013233774,0.001390935,-0.006690913,-0.012169622,0.003170777,-0.008831997,-0.00095237,-0.005950241,0.0068432,-0.001454119,-0.005250487,0.006558789,0.009914809,-0.012604938,-0.002269665,0.002520173,-0.004057875,0.004347267,0.008061649,0.009036263,0.000210246,0.00218591,0.004339629,0.007038171,0.003785179,-0.007503876,0.003728124,-0.006173202,0.000142742,0.002059468,0.005129582,0.00032457,-2.49E-05,-0.002203589,-0.004218794,0.001292224,0.002898357,-5.58E-05,0.001773373,-0.001448806,-0.007261123,0.001029541,0.006472197,-0.010304531,-0.003574972,-0.003318844,0.00570096,0.004347261,-0.009979029,0.001599761,-0.006044171,-0.005054065,0.011099189,0.008169864,-0.001381781,-0.000768684,0.00023954,-0.004455566,0
-0.014156166,0.022748998,-0.004414186,0.00898507,-0.006811273,-0.000780223,0.020979703,-0.00994032,-0.00188241,-0.005433771,-0.010729917,0.026725568,-0.00488289,0.003904501,0.02123128,0.001706036,-0.003860813,-0.01228627,-0.016416821,-0.005575316,-0.007554279,0.008306276,-0.004877733,0.005786013,-0.000394475,-0.001651142,-0.013109972,0.000931,-0.01208135,0.001963619,-0.002206576,-0.015537602,0.011805041,-0.012465597,0.011160509,0.009632028,-0.004823989,0.003345152,0.006878834,-0.002037852,-0.003615102,0.007349329,-0.001188654,0.023891615,0.035118095,-0.004008646,-0.010260531,-0.014248889,0.012116068,-0.001051926,-0.009803375,-0.00384214,-0.006697529,0.023306166,0.010576932,0.004131273,-0.005905305,0.003950521,-0.038550838,0.005660863,0.00226609,-0.003258104,0.010014351,-0.017511443,0.019091298,0.000187251,-0.011271125,-0.012840641,-0.004568307,-0.001942579,-0.010664766,-0.01874228,-0.008797128,-0.001640879,0.002678439,-0.011629447,0.009306616,-0.004725939,0.00155021,0.00301381,0.001631692,0.007188992,-0.006699316,-0.001408351,0.003517303,-0.00829834,0.009963576,-0.004406898,0.002385724,0.004156017,0.006165675,0.011381138,0.001974607,-0.002325602,0.006027647,-0.001840099,0.008527768,-0.000824049,0.00644549,0.001350086,0.008231741,0.01112582,-0.008178236,0.001574098,0.002442592,0.004702055,0.007804254,0.008329737,-0.00121809,0.008277836,0.008021254,0.002242876,0.005858497,0.006304781,0.002744101,0.003562923,0.006703581,0.00272526,0.002402777,0.001041455,0.005044285,0.010790211,-0.01280178,-0.000301296,0.000760324,0.003147453,0.008822487,0.009333476,0.004491748,0.003933634,0.008653547,0.011347312,-0.007927976,0.00828254,-0.004323319,0.015093195,0.007056477,0.010463794,-0.00071092,0.000642755,0.007121487,0.009015748,0.002338255,-0.001020257,0.001601872,0.000222927,0.007771298,-0.00586707,0.006808288,0.000147793,0
0.007860507,0.004199428,-0.007575816,-0.021791427,-0.007645386,0.005755895,0.006889389,0.000394542,0.01019716,-0.016709653,0.009164319,-0.012783358,0.00756204,-0.014129447,0.017727825,-0.006704248,0.035889859,-0.018893391,0.015145552,0.005037028,0.004185305,0.007821081,-0.012928991,0.009305137,-0.008543326,-0.01646208,-0.001861614,0.005695176,-0.010497723,0.003077493,-0.008512328,0.015087823,-0.014923424,0.018380061,0.016078899,0.006338516,0.000114792,0.002874196,0.012468862,-0.014541494,0.01356709,-0.006995901,0.010220083,0.03619024,-0.012516126,-0.000667601,0.012544183,0.003240122,0.02030372,0.013814297,-0.00540871,0.001733727,0.020609674,-0.009460918,0.014714134,-0.012666805,0.000386019,0.003386782,0.018351488,-0.008484688,-0.00527052,0.000357085,-0.015667681,-0.018483118,0.002501528,-0.010015145,0.003061941,-0.014375422,0.005276381,0.006625248,-0.005134343,-0.001686564,-0.017591099,-0.004312229,-0.026974495,0.002644608,0.005479239,-0.00230783,-0.0108988,0.002503051,-0.003252372,-0.004529137,-0.002152113,0.015370846,-0.002433159,0.001565578,-0.001019136,0.001466086,-0.012948112,0.010666841,0.016911816,-0.015456873,-0.016839351,0.027099905,-0.002402323,0.010632294,0.003173978,0.003802145,0.003602199,-0.010549099,-0.010045681,-0.000541828,-0.008929679,-0.003843434,0.001846206,9.83E-05,0.001209442,0.007796831,-0.008333123,0.005051971,-0.000766906,-0.002556713,0.011269164,0.001771872,0.00752092,0.015670256,-0.014419437,-0.00789691,-0.013432673,-0.002115672,0.003588851,-0.012793159,0.008788396,0.016210691,-0.008560919,-0.002597997,0.004154846,0.006838132,0.009434224,0.017666728,-0.010685911,0.002779474,-0.005725013,-0.006109039,0.008774182,-0.004718718,-0.002871073,0.003686352,-0.011024152,-0.016763148,-0.000897119,-0.000488196,-0.02336409,0.00350395,-0.01025739,-0.010959886,0.005169336,-0.009304456,0.007968061,-0.006421725,0
